Time,Teacher-x,Teacher-y,Teacher-z,Student-x,Student-y,Student-z,Difference-x,Difference-y,Difference-z,Intensity,Angle
24.104,0.292,0.211,0.15,-0.195,-0.277,0.217,-0.487,-0.488,0.067,1,3.14
24.121,0.292,0.211,0.149,-0.194,-0.277,0.218,-0.486,-0.488,0.069,1,3.14
24.138,0.293,0.212,0.149,-0.199,-0.279,0.223,-0.492,-0.491,0.074,1,3.14
24.162,0.286,0.215,0.14,-0.202,-0.283,0.229,-0.487,-0.498,0.089,1,3.14
24.179,0.288,0.216,0.14,-0.205,-0.287,0.235,-0.493,-0.503,0.095,1,3.14
24.197,0.295,0.216,0.137,-0.204,-0.285,0.234,-0.498,-0.501,0.097,1,3.14
24.239,0.295,0.216,0.14,-0.199,-0.258,0.216,-0.494,-0.474,0.075,1,3.14
24.267,0.286,0.213,0.136,-0.209,-0.261,0.228,-0.495,-0.474,0.092,1,3.14
24.287,0.298,0.208,0.156,-0.209,-0.261,0.225,-0.507,-0.469,0.069,1,3.14
24.311,0.304,0.209,0.161,-0.205,-0.258,0.225,-0.509,-0.467,0.064,1,3.14
24.332,0.302,0.209,0.16,-0.206,-0.256,0.229,-0.509,-0.465,0.07,1,3.14
24.349,0.301,0.21,0.157,-0.209,-0.256,0.227,-0.511,-0.466,0.07,1,3.14
24.368,0.298,0.21,0.153,-0.211,-0.254,0.23,-0.509,-0.464,0.076,1,3.14
24.385,0.296,0.21,0.153,-0.205,-0.251,0.239,-0.5,-0.461,0.086,1,3.14
24.403,0.3,0.21,0.15,-0.199,-0.249,0.232,-0.499,-0.459,0.082,1,3.14
24.422,0.303,0.209,0.152,-0.202,-0.248,0.233,-0.505,-0.457,0.081,1,3.14
24.44,0.304,0.21,0.141,-0.203,-0.246,0.236,-0.507,-0.456,0.095,1,3.14
24.456,0.299,0.216,0.139,-0.203,-0.238,0.2,-0.502,-0.454,0.061,1,3.14
24.494,0.296,0.22,0.139,-0.192,-0.218,0.171,-0.488,-0.439,0.032,1,3.14
24.509,0.293,0.227,0.14,-0.204,-0.24,0.173,-0.498,-0.466,0.032,1,3.14
24.525,0.296,0.227,0.14,-0.198,-0.241,0.165,-0.494,-0.468,0.024,1,3.14
24.542,0.297,0.227,0.144,-0.191,-0.241,0.159,-0.488,-0.467,0.015,1,3.14
24.559,0.298,0.227,0.147,-0.189,-0.25,0.176,-0.488,-0.476,0.029,1,3.14
24.577,0.302,0.226,0.15,-0.19,-0.253,0.179,-0.492,-0.479,0.029,1,3.14
24.614,0.292,0.227,0.151,-0.185,-0.266,0.232,-0.477,-0.492,0.081,1,3.14
24.632,0.297,0.227,0.152,-0.187,-0.265,0.236,-0.483,-0.492,0.084,1,3.14
24.652,0.297,0.227,0.153,-0.181,-0.278,0.267,-0.478,-0.505,0.115,1,3.14
24.672,0.298,0.227,0.15,-0.18,-0.279,0.27,-0.478,-0.505,0.119,1,3.14
24.69,0.299,0.227,0.153,-0.18,-0.283,0.271,-0.479,-0.51,0.118,1,3.14
24.708,0.304,0.226,0.149,-0.171,-0.272,0.258,-0.474,-0.498,0.109,1,3.14
24.729,0.305,0.225,0.147,-0.178,-0.278,0.27,-0.483,-0.503,0.122,1,3.14
24.749,0.303,0.22,0.143,-0.175,-0.285,0.26,-0.478,-0.505,0.117,1,3.14
24.799,0.3,0.223,0.121,-0.175,-0.287,0.263,-0.475,-0.51,0.142,1,3.14
24.838,0.307,0.213,0.124,-0.181,-0.292,0.266,-0.488,-0.505,0.142,1,3.14
24.857,0.306,0.215,0.12,-0.186,-0.293,0.274,-0.492,-0.508,0.154,1,3.14
24.877,0.306,0.212,0.117,-0.189,-0.305,0.271,-0.495,-0.517,0.154,1,3.14
24.897,0.307,0.212,0.115,-0.186,-0.302,0.267,-0.493,-0.513,0.152,1,3.14
24.914,0.31,0.209,0.126,-0.183,-0.3,0.257,-0.493,-0.508,0.131,1,3.14
24.933,0.315,0.207,0.133,-0.172,-0.265,0.245,-0.487,-0.472,0.112,1,3.14
24.955,0.316,0.206,0.134,-0.172,-0.265,0.249,-0.489,-0.471,0.115,1,3.14
24.968,0.318,0.205,0.134,-0.169,-0.25,0.223,-0.486,-0.455,0.09,1,3.14
24.985,0.316,0.208,0.134,-0.166,-0.247,0.219,-0.482,-0.455,0.085,1,3.14
25.001,0.307,0.217,0.134,-0.163,-0.237,0.198,-0.471,-0.454,0.065,1,3.14
25.019,0.306,0.221,0.135,-0.157,-0.224,0.177,-0.462,-0.445,0.041,1,3.14
25.04,0.304,0.22,0.134,-0.158,-0.224,0.18,-0.462,-0.444,0.046,1,3.14
25.059,0.305,0.22,0.137,-0.169,-0.24,0.205,-0.474,-0.46,0.067,1,3.14
25.082,0.307,0.219,0.139,-0.181,-0.274,0.226,-0.488,-0.493,0.086,1,3.14
25.104,0.303,0.218,0.139,-0.178,-0.272,0.224,-0.481,-0.49,0.085,1,3.14
25.122,0.302,0.217,0.134,-0.161,-0.222,0.2,-0.462,-0.439,0.067,1,3.14
25.14,0.296,0.217,0.136,-0.165,-0.223,0.205,-0.461,-0.44,0.069,1,3.14
25.199,0.302,0.216,0.144,-0.158,-0.219,0.199,-0.46,-0.435,0.055,1,3.14
25.217,0.301,0.214,0.141,-0.154,-0.217,0.2,-0.456,-0.431,0.059,1,3.14
25.236,0.298,0.213,0.137,-0.153,-0.216,0.197,-0.451,-0.429,0.06,1,3.14
25.254,0.301,0.207,0.139,-0.154,-0.214,0.202,-0.455,-0.421,0.063,1,3.14
25.27,0.3,0.206,0.139,-0.149,-0.21,0.2,-0.449,-0.416,0.062,1,3.14
25.287,0.302,0.203,0.138,-0.155,-0.21,0.207,-0.456,-0.413,0.068,1,3.14
25.305,0.301,0.203,0.138,-0.153,-0.201,0.205,-0.454,-0.404,0.066,1,3.14
25.324,0.303,0.201,0.139,-0.152,-0.199,0.21,-0.456,-0.4,0.071,1,3.14
25.341,0.302,0.2,0.141,-0.155,-0.199,0.216,-0.458,-0.399,0.076,1,3.14
25.359,0.305,0.2,0.14,-0.147,-0.195,0.213,-0.452,-0.395,0.073,1,3.14
25.378,0.306,0.199,0.141,-0.153,-0.195,0.218,-0.458,-0.394,0.078,1,3.14
25.392,0.306,0.197,0.141,-0.149,-0.19,0.21,-0.455,-0.387,0.069,0.986,3.14
25.411,0.308,0.198,0.144,-0.154,-0.185,0.222,-0.462,-0.384,0.077,0.977,3.14
25.43,0.308,0.199,0.144,-0.154,-0.179,0.227,-0.462,-0.378,0.083,0.962,3.14
25.453,0.312,0.205,0.156,-0.156,-0.172,0.234,-0.468,-0.377,0.078,0.96,3.14
25.47,0.307,0.205,0.151,-0.155,-0.167,0.195,-0.462,-0.372,0.044,0.947,3.14
25.495,0.306,0.204,0.149,-0.149,-0.146,0.178,-0.456,-0.35,0.029,0.89,3.14
25.516,0.305,0.204,0.154,-0.136,-0.121,0.167,-0.44,-0.325,0.013,0.829,3.14
25.533,0.302,0.211,0.16,-0.13,-0.103,0.163,-0.432,-0.314,0.002,0.8,3.14
25.551,0.303,0.213,0.169,-0.129,-0.098,0.174,-0.432,-0.312,0.005,0.794,3.14
25.572,0.302,0.212,0.17,-0.133,-0.089,0.188,-0.435,-0.302,0.018,0.768,3.14
25.591,0.299,0.211,0.172,-0.135,-0.08,0.196,-0.434,-0.291,0.024,0.741,3.14
25.612,0.303,0.21,0.176,-0.136,-0.07,0.203,-0.438,-0.28,0.027,0.712,3.14
25.63,0.313,0.203,0.189,-0.149,-0.071,0.237,-0.462,-0.274,0.048,0.698,3.14
25.649,0.314,0.203,0.19,-0.142,-0.036,0.229,-0.456,-0.24,0.038,0.61,3.14
25.668,0.315,0.203,0.195,-0.154,-0.037,0.247,-0.469,-0.24,0.053,0.61,3.14
25.687,0.328,0.195,0.2,-0.159,-0.024,0.258,-0.488,-0.219,0.058,0.556,3.14
25.706,0.328,0.19,0.208,-0.168,-0.014,0.269,-0.496,-0.203,0.061,0.518,3.14
25.743,0.331,0.184,0.222,-0.183,-0.001,0.294,-0.514,-0.185,0.072,0.472,3.14
25.76,0.339,0.182,0.23,-0.189,0.009,0.303,-0.529,-0.173,0.074,0.44,3.14
25.778,0.339,0.181,0.233,-0.195,0.023,0.315,-0.535,-0.158,0.082,0.401,3.14
25.796,0.339,0.179,0.231,-0.195,0.041,0.316,-0.533,-0.138,0.085,0.353,3.14
25.822,0.343,0.178,0.235,-0.2,0.058,0.326,-0.543,-0.119,0.091,0,0
25.841,0.342,0.178,0.24,-0.21,0.079,0.333,-0.552,-0.099,0.093,0,0
25.878,0.339,0.181,0.24,-0.213,0.114,0.331,-0.552,-0.067,0.09,0,0
25.897,0.343,0.174,0.237,-0.205,0.132,0.32,-0.548,-0.043,0.083,0,0
25.918,0.344,0.176,0.237,-0.202,0.147,0.328,-0.546,-0.029,0.091,0,0
25.939,0.346,0.175,0.231,-0.16,0.207,0.296,-0.506,0.032,0.065,0,0
25.956,0.349,0.177,0.236,-0.156,0.222,0.307,-0.505,0.044,0.071,0,0
25.993,0.349,0.185,0.225,-0.121,0.256,0.281,-0.47,0.071,0.056,0,0
26.011,0.348,0.188,0.222,-0.115,0.268,0.284,-0.463,0.08,0.062,0,0
26.033,0.349,0.191,0.224,-0.073,0.278,0.218,-0.422,0.087,-0.006,0,0
26.051,0.348,0.194,0.225,-0.07,0.286,0.216,-0.418,0.092,-0.008,0,0
26.071,0.347,0.204,0.227,-0.062,0.297,0.218,-0.409,0.093,-0.01,0,0
26.087,0.345,0.212,0.228,-0.062,0.305,0.221,-0.407,0.092,-0.007,0,0
26.105,0.344,0.217,0.227,-0.052,0.312,0.215,-0.396,0.095,-0.013,0,0
26.127,0.342,0.223,0.226,-0.041,0.317,0.203,-0.383,0.094,-0.023,0,0
26.142,0.342,0.228,0.224,-0.028,0.328,0.188,-0.37,0.101,-0.036,0,0
26.166,0.34,0.231,0.222,-0.02,0.351,0.187,-0.36,0.121,-0.035,0,0
26.194,0.341,0.232,0.221,-0.017,0.366,0.189,-0.357,0.134,-0.031,0.342,6.28
26.209,0.34,0.236,0.218,-0.015,0.374,0.191,-0.355,0.138,-0.026,0.352,6.28
26.225,0.34,0.236,0.217,-0.014,0.378,0.19,-0.353,0.142,-0.026,0.361,6.28
26.24,0.339,0.238,0.215,-0.013,0.382,0.191,-0.352,0.144,-0.024,0.366,6.28
26.26,0.339,0.238,0.214,-0.017,0.385,0.2,-0.356,0.147,-0.014,0.374,6.28
26.278,0.339,0.24,0.212,-0.022,0.388,0.209,-0.361,0.148,-0.003,0.377,6.28
26.297,0.338,0.24,0.211,-0.021,0.38,0.202,-0.36,0.14,-0.009,0.357,6.28
26.315,0.338,0.241,0.21,-0.022,0.378,0.202,-0.359,0.137,-0.007,0.349,6.28
26.335,0.337,0.24,0.208,-0.023,0.378,0.205,-0.36,0.138,-0.003,0.351,6.28
26.352,0.335,0.242,0.2,-0.026,0.376,0.21,-0.361,0.134,0.01,0.342,6.28
26.372,0.335,0.24,0.193,-0.031,0.371,0.212,-0.366,0.13,0.019,0,0
26.397,0.336,0.24,0.187,-0.031,0.373,0.22,-0.367,0.133,0.034,0.338,6.28
26.414,0.337,0.24,0.183,-0.035,0.372,0.22,-0.372,0.132,0.037,0.336,6.28
26.431,0.335,0.24,0.184,-0.035,0.371,0.225,-0.371,0.131,0.041,0,0
26.452,0.334,0.24,0.185,-0.036,0.368,0.228,-0.37,0.128,0.042,0,0
26.473,0.335,0.24,0.185,-0.036,0.365,0.229,-0.371,0.126,0.044,0,0
26.498,0.338,0.239,0.18,-0.031,0.363,0.226,-0.369,0.124,0.046,0,0
26.517,0.336,0.243,0.17,-0.03,0.359,0.227,-0.365,0.116,0.057,0,0
26.538,0.338,0.243,0.166,-0.03,0.352,0.227,-0.368,0.109,0.06,0,0
26.559,0.334,0.234,0.146,-0.029,0.347,0.226,-0.362,0.113,0.081,0,0
26.576,0.334,0.232,0.141,-0.027,0.343,0.227,-0.361,0.111,0.086,0,0
26.594,0.333,0.231,0.139,-0.026,0.338,0.229,-0.359,0.108,0.09,0,0
26.614,0.332,0.231,0.139,-0.026,0.337,0.229,-0.358,0.106,0.09,0,0
26.63,0.331,0.232,0.141,-0.028,0.325,0.221,-0.359,0.093,0.08,0,0
26.648,0.331,0.226,0.136,-0.029,0.322,0.223,-0.359,0.095,0.087,0,0
26.667,0.327,0.227,0.138,-0.031,0.317,0.226,-0.358,0.09,0.088,0,0
26.684,0.325,0.224,0.136,-0.035,0.307,0.227,-0.36,0.083,0.091,0,0
26.705,0.323,0.227,0.14,-0.042,0.294,0.232,-0.365,0.066,0.092,0,0
26.724,0.321,0.23,0.145,-0.047,0.281,0.236,-0.368,0.051,0.09,0,0
26.741,0.318,0.229,0.145,-0.053,0.269,0.241,-0.372,0.04,0.097,0,0
26.757,0.318,0.228,0.143,-0.059,0.258,0.247,-0.377,0.03,0.104,0,0
26.775,0.315,0.234,0.15,-0.066,0.244,0.247,-0.381,0.01,0.098,0,0
26.794,0.312,0.237,0.153,-0.07,0.238,0.251,-0.381,0.001,0.098,0,0
26.816,0.309,0.24,0.158,-0.076,0.227,0.258,-0.385,-0.014,0.1,0,0
26.833,0.306,0.245,0.164,-0.079,0.217,0.264,-0.385,-0.027,0.1,0,0
26.852,0.305,0.245,0.165,-0.084,0.21,0.27,-0.389,-0.036,0.105,0,0
26.867,0.302,0.248,0.169,-0.085,0.202,0.275,-0.388,-0.046,0.106,0,0
26.885,0.302,0.248,0.169,-0.088,0.192,0.283,-0.391,-0.056,0.113,0,0
26.906,0.301,0.25,0.172,-0.094,0.182,0.29,-0.394,-0.068,0.119,0,0
26.941,0.3,0.251,0.173,-0.1,0.166,0.3,-0.399,-0.085,0.127,0,0
26.96,0.298,0.252,0.176,-0.103,0.154,0.303,-0.401,-0.099,0.127,0,0
26.979,0.297,0.253,0.177,-0.106,0.145,0.308,-0.403,-0.108,0.131,0.334,4.71
26.996,0.297,0.253,0.178,-0.109,0.133,0.312,-0.406,-0.12,0.135,0.343,4.71
27.011,0.297,0.253,0.178,-0.11,0.127,0.316,-0.407,-0.127,0.138,0.352,4.71
27.025,0.297,0.254,0.178,-0.11,0.123,0.32,-0.407,-0.13,0.142,0.362,4.71
27.042,0.297,0.254,0.179,-0.111,0.12,0.323,-0.408,-0.134,0.144,0.368,4.71
27.064,0.297,0.254,0.179,-0.113,0.112,0.328,-0.41,-0.142,0.149,0.378,4.71
27.099,0.297,0.254,0.179,-0.113,0.109,0.334,-0.41,-0.145,0.155,0.394,4.71
27.118,0.298,0.253,0.179,-0.113,0.105,0.337,-0.411,-0.148,0.158,0.403,4.71
27.137,0.297,0.253,0.177,-0.111,0.105,0.339,-0.409,-0.148,0.162,0.412,4.71
27.157,0.298,0.251,0.175,-0.11,0.106,0.34,-0.408,-0.145,0.165,0.421,4.71
27.199,0.299,0.249,0.173,-0.112,0.109,0.339,-0.411,-0.139,0.167,0.424,4.71
27.216,0.3,0.246,0.169,-0.112,0.11,0.34,-0.412,-0.137,0.171,0.434,4.71
27.238,0.301,0.245,0.169,-0.112,0.11,0.339,-0.412,-0.135,0.17,0.433,4.71
27.257,0.302,0.243,0.167,-0.112,0.115,0.339,-0.414,-0.128,0.172,0.438,4.71
27.274,0.302,0.243,0.166,-0.112,0.115,0.337,-0.414,-0.128,0.171,0.435,4.71
27.293,0.301,0.243,0.166,-0.115,0.115,0.333,-0.416,-0.128,0.167,0.425,4.71
27.312,0.302,0.243,0.166,-0.118,0.112,0.331,-0.419,-0.131,0.164,0.418,4.71
27.33,0.302,0.243,0.166,-0.121,0.11,0.327,-0.422,-0.133,0.161,0.409,4.71
27.352,0.302,0.243,0.168,-0.123,0.11,0.324,-0.425,-0.133,0.157,0.399,4.71
27.367,0.302,0.243,0.169,-0.126,0.112,0.321,-0.428,-0.131,0.152,0.388,4.71
27.386,0.302,0.243,0.17,-0.129,0.109,0.315,-0.431,-0.133,0.146,0.371,4.71
27.424,0.302,0.242,0.17,-0.134,0.116,0.308,-0.436,-0.126,0.138,0.351,4.71
27.44,0.301,0.243,0.17,-0.137,0.119,0.303,-0.438,-0.124,0.133,0.338,4.71
27.456,0.3,0.244,0.17,-0.139,0.121,0.299,-0.439,-0.122,0.128,0,0
27.472,0.299,0.244,0.17,-0.141,0.124,0.294,-0.441,-0.12,0.124,0,0
27.491,0.298,0.245,0.17,-0.145,0.128,0.287,-0.444,-0.116,0.117,0,0
27.529,0.297,0.245,0.169,-0.148,0.136,0.277,-0.445,-0.11,0.108,0,0
27.546,0.296,0.246,0.168,-0.148,0.141,0.27,-0.444,-0.105,0.102,0,0
27.564,0.295,0.246,0.167,-0.147,0.144,0.266,-0.442,-0.102,0.099,0,0
27.585,0.295,0.246,0.167,-0.147,0.151,0.26,-0.442,-0.094,0.093,0,0
27.607,0.294,0.245,0.166,-0.144,0.158,0.254,-0.439,-0.088,0.088,0,0
27.624,0.294,0.245,0.165,-0.141,0.168,0.249,-0.435,-0.077,0.084,0,0
27.641,0.293,0.245,0.165,-0.138,0.178,0.243,-0.432,-0.067,0.079,0,0
27.657,0.293,0.244,0.164,-0.137,0.185,0.24,-0.43,-0.059,0.075,0,0
27.675,0.293,0.244,0.163,-0.136,0.194,0.234,-0.428,-0.05,0.07,0,0
27.695,0.292,0.243,0.163,-0.133,0.203,0.229,-0.425,-0.04,0.066,0,0
27.713,0.292,0.243,0.162,-0.13,0.212,0.222,-0.422,-0.031,0.06,0,0
27.776,0.292,0.241,0.161,-0.125,0.232,0.192,-0.417,-0.009,0.032,0,0
27.79,0.291,0.24,0.159,-0.127,0.236,0.186,-0.418,-0.004,0.027,0,0
27.808,0.291,0.24,0.159,-0.129,0.241,0.179,-0.42,0.002,0.02,0,0
27.824,0.291,0.239,0.158,-0.128,0.247,0.176,-0.419,0.008,0.017,0,0
27.842,0.291,0.238,0.158,-0.126,0.255,0.173,-0.417,0.017,0.015,0,0
27.857,0.291,0.238,0.157,-0.126,0.259,0.169,-0.417,0.021,0.012,0,0
27.877,0.29,0.237,0.157,-0.124,0.267,0.166,-0.415,0.029,0.01,0,0
27.897,0.29,0.237,0.156,-0.123,0.271,0.166,-0.413,0.034,0.01,0,0
27.923,0.29,0.236,0.155,-0.124,0.274,0.163,-0.414,0.038,0.008,0,0
27.943,0.29,0.235,0.155,-0.124,0.277,0.162,-0.414,0.042,0.007,0,0
27.96,0.29,0.235,0.154,-0.124,0.279,0.162,-0.414,0.045,0.007,0,0
27.977,0.29,0.234,0.154,-0.119,0.283,0.164,-0.409,0.049,0.01,0,0
27.995,0.29,0.234,0.153,-0.113,0.287,0.168,-0.403,0.053,0.015,0,0
28.012,0.29,0.233,0.153,-0.11,0.287,0.172,-0.4,0.054,0.02,0,0
28.029,0.29,0.233,0.152,-0.106,0.287,0.176,-0.396,0.055,0.024,0,0
28.046,0.29,0.232,0.152,-0.103,0.287,0.178,-0.393,0.055,0.026,0,0
28.065,0.29,0.232,0.151,-0.1,0.286,0.179,-0.39,0.055,0.027,0,0
28.083,0.29,0.231,0.151,-0.098,0.286,0.18,-0.388,0.055,0.029,0,0
28.102,0.29,0.23,0.151,-0.095,0.286,0.184,-0.385,0.056,0.033,0,0
28.122,0.291,0.23,0.15,-0.092,0.287,0.187,-0.383,0.057,0.036,0,0
28.14,0.291,0.229,0.15,-0.089,0.287,0.19,-0.38,0.058,0.039,0,0
28.154,0.291,0.229,0.15,-0.087,0.286,0.191,-0.378,0.057,0.041,0,0
28.171,0.291,0.229,0.15,-0.085,0.284,0.193,-0.376,0.055,0.042,0,0
28.189,0.291,0.228,0.15,-0.083,0.281,0.194,-0.374,0.053,0.044,0,0
28.208,0.291,0.228,0.15,-0.081,0.279,0.195,-0.372,0.051,0.046,0,0
28.228,0.291,0.228,0.15,-0.078,0.275,0.196,-0.369,0.047,0.046,0,0
28.244,0.291,0.227,0.149,-0.076,0.271,0.196,-0.367,0.044,0.047,0,0
28.265,0.292,0.227,0.149,-0.074,0.266,0.196,-0.365,0.039,0.047,0,0
28.3,0.292,0.227,0.149,-0.068,0.26,0.196,-0.36,0.033,0.047,0,0
28.321,0.292,0.226,0.149,-0.067,0.257,0.197,-0.359,0.031,0.048,0,0
28.339,0.292,0.226,0.149,-0.065,0.255,0.197,-0.357,0.029,0.048,0,0
28.362,0.293,0.226,0.149,-0.064,0.253,0.2,-0.356,0.028,0.051,0,0
28.382,0.293,0.225,0.149,-0.063,0.251,0.202,-0.355,0.026,0.053,0,0
28.403,0.292,0.225,0.15,-0.062,0.248,0.204,-0.354,0.023,0.054,0,0
28.419,0.292,0.226,0.151,-0.062,0.245,0.206,-0.354,0.02,0.055,0,0
28.438,0.292,0.225,0.152,-0.062,0.243,0.208,-0.353,0.018,0.056,0,0
28.457,0.291,0.225,0.154,-0.061,0.24,0.209,-0.352,0.015,0.055,0,0
28.474,0.291,0.225,0.156,-0.061,0.239,0.21,-0.352,0.014,0.054,0,0
28.493,0.29,0.224,0.159,-0.06,0.238,0.212,-0.351,0.014,0.053,0,0
28.516,0.29,0.224,0.162,-0.06,0.237,0.213,-0.349,0.013,0.051,0,0
28.54,0.288,0.222,0.168,-0.059,0.236,0.214,-0.347,0.013,0.046,0,0
28.557,0.286,0.221,0.175,-0.058,0.236,0.216,-0.345,0.015,0.041,0,0
28.579,0.285,0.22,0.18,-0.058,0.236,0.216,-0.343,0.016,0.036,0,0
28.596,0.283,0.218,0.19,-0.057,0.236,0.216,-0.34,0.018,0.026,0,0
28.617,0.281,0.217,0.197,-0.056,0.237,0.217,-0.338,0.02,0.02,0,0
28.635,0.279,0.214,0.211,-0.056,0.238,0.217,-0.334,0.023,0.006,0,0
28.659,0.276,0.212,0.224,-0.055,0.238,0.217,-0.332,0.026,-0.007,0,0
28.684,0.273,0.208,0.248,-0.055,0.238,0.217,-0.328,0.03,-0.031,0,0
28.708,0.269,0.204,0.272,-0.055,0.237,0.217,-0.324,0.033,-0.055,0,0
28.724,0.265,0.199,0.301,-0.055,0.237,0.217,-0.32,0.038,-0.084,0,0
28.743,0.262,0.195,0.327,-0.055,0.238,0.217,-0.316,0.044,-0.11,0,0
28.768,0.259,0.189,0.358,-0.054,0.24,0.217,-0.313,0.05,-0.14,0.357,1.57
28.789,0.254,0.182,0.401,-0.055,0.239,0.218,-0.309,0.058,-0.182,0.464,1.57
28.811,0.249,0.172,0.45,-0.055,0.238,0.217,-0.305,0.066,-0.232,0.592,1.57
28.827,0.245,0.163,0.493,-0.06,0.231,0.221,-0.306,0.068,-0.272,0.693,1.57
28.846,0.242,0.153,0.538,-0.059,0.226,0.212,-0.301,0.073,-0.326,0.829,1.57
28.866,0.242,0.147,0.575,-0.058,0.221,0.205,-0.3,0.074,-0.37,0.942,1.57
28.885,0.241,0.135,0.629,-0.059,0.22,0.204,-0.3,0.085,-0.425,1,1.57
28.902,0.251,0.133,0.641,-0.063,0.218,0.206,-0.314,0.085,-0.435,1,1.57
28.919,0.26,0.128,0.642,-0.07,0.217,0.224,-0.329,0.088,-0.418,1,1.57
28.936,0.257,0.119,0.679,-0.057,0.224,0.194,-0.313,0.105,-0.485,1,1.57
28.953,0.252,0.108,0.713,-0.062,0.222,0.197,-0.314,0.114,-0.515,1,1.57
28.994,0.242,0.083,0.776,-0.065,0.217,0.201,-0.307,0.133,-0.575,1,1.57
29.01,0.238,0.072,0.809,-0.059,0.213,0.195,-0.297,0.141,-0.614,1,1.57
29.027,0.235,0.061,0.832,-0.059,0.214,0.197,-0.293,0.152,-0.635,1,1.57
29.05,0.235,0.053,0.862,-0.059,0.208,0.189,-0.294,0.155,-0.673,1,1.57
29.069,0.235,0.043,0.895,-0.056,0.209,0.192,-0.292,0.166,-0.704,1,1.57
29.106,0.267,0.032,0.918,-0.051,0.219,0.187,-0.318,0.186,-0.732,1,1.57
29.123,0.272,0.03,0.935,-0.046,0.223,0.185,-0.318,0.193,-0.75,1,1.57
29.143,0.277,0.024,0.956,-0.046,0.221,0.185,-0.322,0.196,-0.771,1,1.57
29.161,0.281,0.019,0.979,-0.046,0.22,0.187,-0.327,0.202,-0.791,1,1.57
29.182,0.285,0.015,1.003,-0.045,0.219,0.186,-0.329,0.205,-0.817,1,1.57
29.202,0.293,0.012,1.034,-0.047,0.219,0.193,-0.339,0.208,-0.841,1,1.57
29.22,0.301,0.013,1.059,-0.046,0.215,0.192,-0.346,0.203,-0.867,1,1.57
29.241,0.315,0.012,1.079,-0.048,0.215,0.198,-0.362,0.203,-0.882,1,1.57
29.279,0.374,0.029,1.115,-0.051,0.212,0.207,-0.425,0.183,-0.908,1,1.57
29.297,0.38,0.025,1.137,-0.054,0.208,0.214,-0.434,0.183,-0.924,1,1.57
29.317,0.392,0.023,1.156,-0.055,0.207,0.218,-0.447,0.183,-0.938,1,1.57
29.335,0.422,0.028,1.166,-0.057,0.202,0.219,-0.479,0.173,-0.947,1,1.57
29.351,0.446,0.033,1.175,-0.059,0.199,0.223,-0.504,0.167,-0.952,1,1.57
29.367,0.457,0.028,1.189,-0.074,0.188,0.255,-0.531,0.16,-0.934,1,1.57
29.389,0.466,0.02,1.191,-0.075,0.185,0.26,-0.541,0.164,-0.931,1,1.57
29.41,0.467,0.001,1.203,-0.078,0.181,0.27,-0.545,0.18,-0.933,1,1.57
29.433,0.47,-0.006,1.211,-0.076,0.174,0.276,-0.546,0.18,-0.935,1,1.57
29.451,0.474,-0.014,1.222,-0.077,0.17,0.284,-0.551,0.183,-0.938,1,1.57
29.475,0.477,-0.019,1.228,-0.068,0.174,0.286,-0.544,0.194,-0.942,1,1.57
29.495,0.477,-0.037,1.218,-0.082,0.167,0.302,-0.559,0.205,-0.916,1,1.57
29.513,0.494,-0.043,1.193,-0.085,0.164,0.313,-0.579,0.207,-0.881,1,1.57
29.538,0.494,-0.051,1.196,-0.069,0.165,0.311,-0.563,0.217,-0.885,1,1.57
29.559,0.499,-0.046,1.2,-0.069,0.162,0.321,-0.568,0.208,-0.879,1,1.57
29.578,0.502,-0.042,1.204,-0.067,0.16,0.328,-0.569,0.203,-0.875,1,1.57
29.599,0.502,-0.042,1.204,-0.074,0.131,0.321,-0.576,0.173,-0.884,1,1.57
29.619,0.502,-0.044,1.207,-0.068,0.131,0.324,-0.57,0.175,-0.884,1,1.57
29.639,0.514,-0.037,1.172,-0.066,0.13,0.332,-0.58,0.167,-0.839,1,1.57
29.656,0.515,-0.032,1.171,-0.06,0.13,0.332,-0.576,0.162,-0.839,1,1.57
29.674,0.516,-0.027,1.174,-0.058,0.127,0.332,-0.574,0.154,-0.843,1,1.57
29.712,0.527,-0.002,1.172,-0.052,0.124,0.348,-0.579,0.126,-0.824,1,1.57
29.73,0.529,0.001,1.172,-0.045,0.126,0.356,-0.574,0.124,-0.816,1,1.57
29.746,0.553,0.034,1.183,-0.049,0.107,0.341,-0.603,0.074,-0.842,1,1.57
29.767,0.574,0.037,1.159,-0.05,0.104,0.347,-0.624,0.067,-0.812,1,1.57
29.785,0.575,0.036,1.157,-0.046,0.103,0.352,-0.621,0.067,-0.805,1,1.57
29.807,0.577,0.037,1.156,-0.041,0.117,0.348,-0.618,0.08,-0.808,1,1.57
29.833,0.581,0.04,1.154,-0.04,0.115,0.352,-0.621,0.076,-0.801,1,1.57
29.854,0.597,0.048,1.157,-0.031,0.114,0.353,-0.628,0.065,-0.804,1,1.57
29.873,0.602,0.05,1.154,-0.024,0.114,0.355,-0.626,0.063,-0.799,1,1.57
29.889,0.61,0.055,1.149,-0.023,0.113,0.362,-0.632,0.058,-0.788,1,1.57
29.91,0.612,0.054,1.15,-0.036,0.077,0.341,-0.648,0.023,-0.809,1,1.57
29.928,0.613,0.044,1.13,-0.034,0.077,0.348,-0.647,0.034,-0.783,1,1.57
