Time,Teacher-x,Teacher-y,Teacher-z,Student-x,Student-y,Student-z,Difference-x,Difference-y,Difference-z,Teacher Intensity,Student Intensity,Angle Teacher,Angle Student,Ball-x,Ball-y,Target-x,Target-y,Score
55.344,0.004,-0.0,-0.001,0.041,-0.26,0.342,0.038,-0.259,0.343,0.655,0.0,0.79,3.93,332,26,285,285,7
55.392,0.002,0.001,-0.003,0.018,-0.139,0.294,0.016,-0.14,0.297,0.567,0.0,0.79,3.93,271,50,285,285,7
55.412,0.003,0.0,-0.002,0.01,-0.075,0.273,0.007,-0.075,0.275,0.526,0.0,0.79,3.93,238,61,285,285,7
55.431,0.002,0.001,-0.003,0.002,-0.028,0.26,0.0,-0.029,0.263,0.502,0.0,1.57,4.71,214,67,285,285,7
55.451,0.001,0.002,-0.003,-0.005,0.011,0.256,-0.006,0.009,0.259,0.495,0.0,1.57,4.71,194,70,285,285,7
55.49,0.002,0.0,-0.002,-0.022,0.068,0.242,-0.024,0.068,0.244,0.466,0.0,2.36,5.5,165,77,285,285,7
55.511,0.002,0.0,-0.001,-0.025,0.087,0.235,-0.027,0.087,0.236,0.452,0.0,2.36,5.5,156,80,285,285,7
55.533,0.002,0.001,-0.002,-0.026,0.1,0.235,-0.028,0.099,0.237,0.453,0.0,2.36,5.5,149,80,285,285,7
55.554,0.002,0.0,-0.002,-0.028,0.108,0.228,-0.03,0.107,0.23,0.439,0.0,2.36,5.5,145,84,285,285,7
55.591,0.004,-0.0,-0.001,-0.031,0.107,0.214,-0.036,0.108,0.215,0.41,0.0,2.36,5.5,145,91,285,285,7
55.631,0.0,0.004,-0.004,-0.039,0.094,0.203,-0.039,0.09,0.207,0.396,0.0,2.36,5.5,152,97,285,285,7
55.65,0.001,0.003,-0.004,-0.041,0.088,0.2,-0.042,0.084,0.204,0.39,0.0,2.36,5.5,155,98,285,285,7
55.67,0.002,0.002,-0.003,-0.043,0.08,0.191,-0.045,0.078,0.194,0.371,0.0,2.36,5.5,159,103,285,285,7
55.689,0.003,0.001,-0.002,-0.048,0.069,0.171,-0.051,0.068,0.173,0.331,0.0,2.36,5.5,165,113,285,285,7
55.71,0.002,0.0,-0.002,-0.055,0.048,0.147,-0.057,0.048,0.149,0.284,0.0,1.57,4.71,176,125,285,285,7
55.729,-0.001,0.001,-0.002,-0.063,0.011,0.15,-0.063,0.01,0.152,0.29,0.0,1.57,4.71,194,124,285,285,7
55.751,-0.002,0.002,-0.003,-0.07,-0.026,0.13,-0.068,-0.028,0.132,0.253,0.0,1.57,4.71,213,134,285,285,7
55.795,-0.001,0.001,-0.002,-0.077,-0.04,0.131,-0.075,-0.041,0.133,0.253,0.0,1.57,4.71,221,133,285,285,7
55.815,-0.001,0.001,-0.002,-0.079,-0.038,0.128,-0.078,-0.039,0.13,0.248,0.0,1.57,4.71,219,135,285,285,7
55.835,-0.001,0.0,-0.001,-0.076,-0.033,0.129,-0.075,-0.034,0.131,0.25,0.0,1.57,4.71,217,134,285,285,7
55.856,0.001,-0.0,-0.001,-0.078,-0.032,0.132,-0.079,-0.032,0.134,0.255,0.0,1.57,4.71,216,133,285,285,7
55.875,0.002,-0.0,-0.002,-0.078,-0.03,0.13,-0.08,-0.03,0.132,0.252,0.0,1.57,4.71,215,134,285,285,7
55.892,0.002,0.0,-0.002,-0.076,-0.029,0.124,-0.078,-0.029,0.125,0.24,0.0,1.57,4.71,215,137,285,285,7
55.916,0.001,0.001,-0.003,-0.073,-0.027,0.118,-0.073,-0.029,0.121,0.231,0.0,1.57,4.71,214,140,285,285,7
55.938,-0.001,0.001,-0.002,-0.076,-0.029,0.107,-0.075,-0.03,0.11,0.21,0.0,1.57,4.71,215,145,285,285,7
55.962,0.001,0.0,-0.002,-0.082,-0.028,0.09,-0.083,-0.029,0.092,0.175,0.0,1.57,4.71,214,154,285,285,7
55.981,-0.001,0.001,-0.002,-0.084,-0.027,0.075,-0.083,-0.027,0.077,0.147,0.0,1.57,4.71,214,162,285,285,7
56.003,-0.001,0.001,-0.002,-0.08,-0.02,0.063,-0.079,-0.021,0.065,0.0,0.0,0,0,210,168,285,285,7
56.024,0.001,-0.001,0.0,-0.076,-0.016,0.056,-0.077,-0.015,0.056,0.0,0.0,0,0,208,171,285,285,7
56.044,-0.0,-0.001,0.0,-0.074,-0.014,0.045,-0.074,-0.014,0.045,0.0,0.0,0,0,207,177,285,285,7
56.063,-0.0,-0.0,0.0,-0.076,-0.015,0.034,-0.076,-0.015,0.034,0.0,0.0,0,0,208,182,285,285,7
56.085,-0.001,0.0,-0.0,-0.08,-0.02,0.017,-0.079,-0.02,0.017,0.0,0.0,0,0,210,191,285,285,7
56.109,-0.001,0.001,-0.0,-0.083,-0.024,-0.0,-0.083,-0.025,0.0,0.0,0.0,0,0,212,200,285,285,7
56.13,-0.002,0.001,-0.0,-0.084,-0.03,-0.012,-0.083,-0.031,-0.012,0.0,0.0,0,0,216,206,285,285,7
56.15,-0.002,0.001,-0.001,-0.085,-0.037,-0.016,-0.083,-0.038,-0.015,0.0,0.0,0,0,219,208,285,285,7
56.174,-0.001,0.001,-0.002,-0.088,-0.046,-0.019,-0.087,-0.047,-0.017,0.0,0.0,0,0,223,210,285,285,7
56.193,0.001,0.0,-0.001,-0.091,-0.057,-0.024,-0.092,-0.057,-0.023,0.0,0.0,0,0,229,212,285,285,7
56.214,0.001,0.0,-0.001,-0.096,-0.069,-0.028,-0.097,-0.069,-0.026,0.132,0.0,6.28,3.14,235,214,285,285,7
56.235,-0.001,0.002,-0.002,-0.099,-0.076,-0.034,-0.098,-0.077,-0.032,0.148,0.0,6.28,3.14,239,217,285,285,7
56.254,-0.0,0.001,-0.002,-0.105,-0.089,-0.042,-0.105,-0.09,-0.04,0.171,0.0,6.28,3.14,245,221,285,285,7
56.275,0.003,-0.0,-0.001,-0.108,-0.096,-0.048,-0.11,-0.096,-0.047,0.183,0.0,6.28,3.14,249,225,285,285,7
56.299,0.002,-0.0,-0.001,-0.112,-0.102,-0.052,-0.114,-0.102,-0.051,0.195,0.0,6.28,3.14,252,227,285,285,7
56.318,0.001,0.0,-0.002,-0.117,-0.111,-0.06,-0.118,-0.111,-0.058,0.212,0.0,6.28,3.14,256,230,285,285,7
56.337,0.001,-0.001,-0.001,-0.122,-0.116,-0.067,-0.123,-0.116,-0.066,0.221,0.0,5.5,2.36,259,234,285,285,7
56.353,0.001,-0.001,-0.001,-0.124,-0.12,-0.076,-0.126,-0.119,-0.075,0.226,0.0,5.5,2.36,261,239,285,285,7
56.372,0.001,-0.001,-0.001,-0.127,-0.124,-0.086,-0.129,-0.122,-0.086,0.234,0.0,5.5,2.36,263,244,285,285,7
56.393,0.002,0.0,-0.002,-0.13,-0.126,-0.097,-0.131,-0.127,-0.095,0.242,0.0,5.5,2.36,264,249,285,285,7
56.413,0.002,-0.0,-0.002,-0.133,-0.127,-0.111,-0.135,-0.127,-0.109,0.243,0.0,5.5,2.36,265,256,285,285,7
56.434,-0.0,0.001,-0.003,-0.136,-0.127,-0.125,-0.136,-0.129,-0.121,0.245,0.0,5.5,2.36,265,263,285,285,7
56.456,0.0,-0.0,-0.002,-0.138,-0.128,-0.14,-0.138,-0.128,-0.138,0.263,0.0,5.5,2.36,265,271,285,285,7
56.478,0.0,-0.001,-0.0,-0.139,-0.127,-0.153,-0.139,-0.125,-0.152,0.291,0.0,5.5,2.36,265,278,285,285,7
56.5,-0.001,0.001,-0.002,-0.14,-0.126,-0.163,-0.139,-0.126,-0.161,0.308,0.0,5.5,2.36,264,283,285,285,7
56.519,-0.001,-0.0,-0.001,-0.141,-0.126,-0.172,-0.141,-0.126,-0.17,0.325,0.0,5.5,2.36,264,287,285,285,7
56.539,0.001,-0.001,-0.001,-0.143,-0.126,-0.18,-0.145,-0.125,-0.179,0.343,0.0,5.5,2.36,264,292,285,285,7
56.556,0.002,-0.001,0.0,-0.146,-0.126,-0.183,-0.147,-0.124,-0.183,0.35,0.0,5.5,2.36,264,293,285,285,7
56.575,0.001,-0.001,-0.0,-0.147,-0.124,-0.186,-0.148,-0.123,-0.186,0.355,0.0,5.5,2.36,263,295,285,285,7
56.596,0.0,0.001,-0.003,-0.151,-0.126,-0.192,-0.151,-0.127,-0.189,0.361,0.0,5.5,2.36,264,298,285,285,7
56.613,0.0,0.003,-0.005,-0.153,-0.128,-0.193,-0.153,-0.131,-0.188,0.359,0.0,5.5,2.36,265,298,285,285,7
56.632,-0.0,0.005,-0.006,-0.155,-0.129,-0.194,-0.155,-0.134,-0.188,0.359,0.0,5.5,2.36,266,299,285,285,7
56.652,-0.0,0.003,-0.005,-0.157,-0.133,-0.198,-0.157,-0.137,-0.193,0.369,0.0,5.5,2.36,268,301,285,285,7
56.673,0.002,0.001,-0.003,-0.158,-0.136,-0.196,-0.159,-0.137,-0.193,0.369,0.0,5.5,2.36,269,300,285,285,7
56.693,0.001,0.001,-0.003,-0.157,-0.138,-0.193,-0.159,-0.139,-0.191,0.364,0.0,5.5,2.36,270,298,285,285,7
56.717,0.0,0.002,-0.003,-0.157,-0.14,-0.188,-0.157,-0.142,-0.185,0.352,0.0,5.5,2.36,271,296,285,285,7
56.736,0.001,0.001,-0.002,-0.158,-0.14,-0.178,-0.159,-0.141,-0.176,0.336,0.0,5.5,2.36,271,291,285,285,7
56.757,0.001,0.001,-0.002,-0.158,-0.141,-0.165,-0.16,-0.142,-0.164,0.313,0.0,5.5,2.36,272,284,285,285,7
56.777,0.002,0.0,-0.001,-0.16,-0.144,-0.15,-0.162,-0.144,-0.149,0.285,0.0,5.5,2.36,273,277,285,285,7
56.794,0.002,0.002,-0.003,-0.16,-0.144,-0.137,-0.162,-0.146,-0.135,0.279,0.0,5.5,2.36,273,270,285,285,7
56.817,0.002,0.002,-0.002,-0.159,-0.143,-0.118,-0.161,-0.145,-0.116,0.277,0.0,5.5,2.36,273,260,285,285,7
56.835,-0.0,0.003,-0.003,-0.159,-0.143,-0.109,-0.159,-0.145,-0.107,0.278,0.0,5.5,2.36,273,256,285,285,7
56.853,0.0,0.002,-0.003,-0.159,-0.143,-0.106,-0.159,-0.145,-0.103,0.277,0.0,5.5,2.36,273,254,285,285,7
56.874,0.001,0.002,-0.003,-0.157,-0.142,-0.103,-0.158,-0.144,-0.101,0.275,0.0,5.5,2.36,272,253,285,285,7
56.896,0.002,0.002,-0.003,-0.155,-0.142,-0.107,-0.157,-0.143,-0.104,0.274,0.0,5.5,2.36,272,254,285,285,7
56.917,0.001,0.002,-0.003,-0.154,-0.142,-0.111,-0.155,-0.144,-0.108,0.275,0.0,5.5,2.36,272,257,285,285,7
56.935,0.001,0.002,-0.003,-0.154,-0.144,-0.118,-0.155,-0.145,-0.116,0.277,0.0,5.5,2.36,273,260,285,285,7
56.957,0.001,0.002,-0.002,-0.156,-0.145,-0.126,-0.156,-0.147,-0.124,0.28,0.0,5.5,2.36,274,264,285,285,7
56.975,0.001,0.001,-0.002,-0.157,-0.147,-0.137,-0.158,-0.148,-0.136,0.282,0.0,5.5,2.36,275,270,285,285,7
