Time,TeacherCoord,StudentCoord,DifferenceCoord,Intensity,Angle
1,1.01,2,3,4,5,6,7,8,9,0.5,1.05-0.001,-0.0,-0.0,0,0
47.436,-0.026,0.326,0.007,-0.012,0.424,-0.003,0.014,0.098,-0.011,0,0
47.454,-0.026,0.326,0.007,-0.012,0.422,-0.004,0.014,0.096,-0.011,0,0
47.472,-0.026,0.326,0.007,-0.012,0.421,-0.004,0.014,0.095,-0.011,0,0
47.493,-0.026,0.326,0.007,-0.012,0.42,-0.004,0.014,0.094,-0.011,0,0
47.51,-0.026,0.326,0.007,-0.012,0.419,-0.004,0.014,0.093,-0.011,0,0
47.549,-0.026,0.326,0.007,-0.012,0.417,-0.004,0.014,0.091,-0.011,0,0
47.565,-0.026,0.326,0.007,-0.012,0.416,-0.004,0.014,0.089,-0.011,0,0
47.58,-0.026,0.326,0.007,-0.012,0.415,-0.004,0.014,0.089,-0.011,0,0
47.599,-0.026,0.326,0.007,-0.012,0.414,-0.004,0.014,0.087,-0.011,0,0
47.616,-0.026,0.326,0.007,-0.012,0.412,-0.003,0.015,0.086,-0.011,0,0
47.654,-0.026,0.327,0.007,-0.012,0.411,-0.003,0.015,0.084,-0.01,0,0
47.67,-0.026,0.327,0.007,-0.012,0.41,-0.003,0.015,0.083,-0.01,0,0
47.687,-0.026,0.327,0.007,-0.011,0.41,-0.002,0.015,0.083,-0.01,0,0
47.706,-0.026,0.327,0.007,-0.011,0.409,-0.002,0.015,0.082,-0.009,0,0
47.725,-0.026,0.327,0.007,-0.011,0.409,-0.002,0.015,0.082,-0.009,0,0
47.744,-0.026,0.327,0.007,-0.011,0.408,-0.002,0.015,0.081,-0.009,0,0
47.761,-0.026,0.327,0.007,-0.011,0.408,-0.002,0.015,0.081,-0.009,0,0
47.783,-0.026,0.327,0.007,-0.011,0.407,-0.002,0.015,0.08,-0.009,0,0
47.803,-0.026,0.327,0.007,-0.011,0.406,-0.001,0.015,0.079,-0.008,0,0
47.822,-0.026,0.327,0.007,-0.011,0.405,-0.001,0.015,0.077,-0.008,0,0
47.842,-0.026,0.327,0.007,-0.011,0.404,-0.001,0.015,0.076,-0.008,0,0
47.858,-0.026,0.327,0.007,-0.011,0.403,-0.001,0.015,0.076,-0.008,0,0
47.875,-0.026,0.327,0.007,-0.011,0.403,-0.0,0.016,0.075,-0.008,0,0
47.892,-0.026,0.327,0.007,-0.011,0.402,0.0,0.016,0.074,-0.007,0,0
47.905,-0.026,0.327,0.007,-0.011,0.401,0.0,0.016,0.073,-0.007,0,0
47.924,-0.026,0.327,0.007,-0.011,0.4,0.0,0.016,0.072,-0.007,0,0
47.945,-0.026,0.328,0.007,-0.011,0.399,0.001,0.016,0.072,-0.006,0,0
47.966,-0.026,0.328,0.007,-0.011,0.398,0.001,0.016,0.071,-0.006,0,0
47.983,-0.026,0.328,0.007,-0.011,0.397,0.001,0.016,0.07,-0.006,0,0
48.002,-0.026,0.328,0.007,-0.01,0.397,0.002,0.016,0.069,-0.006,0,0
48.017,-0.026,0.328,0.007,-0.01,0.395,0.002,0.016,0.068,-0.005,0,0
48.034,-0.026,0.328,0.007,-0.01,0.394,0.002,0.016,0.066,-0.005,0,0
48.05,-0.026,0.328,0.007,-0.01,0.393,0.002,0.016,0.065,-0.005,0,0
48.07,-0.026,0.328,0.007,-0.01,0.392,0.003,0.016,0.065,-0.005,0,0
48.086,-0.026,0.328,0.007,-0.01,0.392,0.003,0.016,0.064,-0.005,0,0
48.103,-0.026,0.328,0.007,-0.01,0.392,0.003,0.016,0.064,-0.004,0,0
48.119,-0.026,0.328,0.007,-0.01,0.391,0.003,0.016,0.063,-0.004,0,0
48.136,-0.026,0.328,0.007,-0.01,0.391,0.004,0.016,0.063,-0.004,0,0
48.173,-0.026,0.328,0.008,-0.01,0.39,0.004,0.016,0.062,-0.003,0,0
